idx,code,parent_code,depth,height,children_b,descendants_S,subtree_size,n_siblings,is_leaf,A_cumul_anc_logb,sector_share,b_eff,angular_log1p_b,radial_logS_over_h,k_orig_allnorm,mult_orig_allnorm,k_children_int,mult_children_int,k_desc_int,mult_desc_int,k_sustained_int,mult_sustained_int,k_pos_B1,mult_pos_B1,k_margin,mult_margin,norm_s1,norm_s3,norm_s8
7331,H02.821,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9397,0.7773
7332,H02.822,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9386,0.772
7333,H02.823,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9384,0.7711
7334,H02.824,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9389,0.7744
7335,H02.825,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9401,0.7739
7336,H02.826,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9398,0.7737
7337,H02.829,H02.82,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9405,0.7806
7339,H02.831,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9405,0.7557
7340,H02.832,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9425,0.7563
7341,H02.833,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9416,0.7541
7342,H02.834,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9416,0.7546
7343,H02.835,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9423,0.7564
7344,H02.836,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9417,0.7557
7345,H02.839,H02.83,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9418,0.7588
7347,H02.841,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9327,0.7528
7348,H02.842,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9312,0.7529
7349,H02.843,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9314,0.7541
7350,H02.844,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9323,0.7571
7351,H02.845,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9318,0.7565
7352,H02.846,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9317,0.7547
7353,H02.849,H02.84,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9316,0.7556
7355,H02.851,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9947,0.9314,0.757
7356,H02.852,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9314,0.7581
7357,H02.853,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9946,0.9322,0.7533
7358,H02.854,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9946,0.9327,0.7588
7359,H02.855,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9317,0.756
7360,H02.856,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9323,0.7563
7361,H02.859,H02.85,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9325,0.7582
7363,H02.861,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9397,0.7667
7364,H02.862,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9388,0.7691
7365,H02.863,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9945,0.9385,0.7673
7366,H02.864,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.939,0.7667
7367,H02.865,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.938,0.7668
7368,H02.866,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9372,0.7676
7369,H02.869,H02.86,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9388,0.7676
7371,H02.871,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9323,0.7558
7372,H02.872,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9943,0.9317,0.7559
7373,H02.873,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9318,0.7569
7374,H02.874,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.931,0.7558
7375,H02.875,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9942,0.9314,0.7556
7376,H02.876,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9942,0.9333,0.7579
7377,H02.879,H02.87,6,0,0,0,1,7,True,14.2721,6.334e-07,1.0,0.0,0.0,-1.0,7.3891,0.35,0.4966,-0.7699,4.6633,0.4269,0.4258,-0.4995,2.7154,0.1151,0.7944,0.9944,0.9327,0.7575
7379,H02.881,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9954,0.9351,0.7536
7380,H02.882,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9955,0.9348,0.7538
7381,H02.883,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9955,0.9355,0.7521
7382,H02.884,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9954,0.9352,0.7533
7383,H02.885,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9955,0.935,0.7546
7384,H02.886,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9955,0.9354,0.7538
7385,H02.889,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9955,0.9357,0.7537
7386,H02.88A,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9956,0.9351,0.7529
7387,H02.88B,H02.88,6,0,0,0,1,9,True,14.4953,5.067e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.4539,2.4787,0.1151,0.7944,0.9955,0.937,0.7543
7393,H04.001,H04.00,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.994,0.9559,0.7441
7394,H04.002,H04.00,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9941,0.9559,0.7434
7395,H04.003,H04.00,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9941,0.9558,0.7448
7396,H04.009,H04.00,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.994,0.9559,0.7434
7398,H04.011,H04.01,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9956,0.9594,0.7467
7399,H04.012,H04.01,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9956,0.9594,0.7485
7400,H04.013,H04.01,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9957,0.9595,0.7456
7401,H04.019,H04.01,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9956,0.9595,0.746
7403,H04.021,H04.02,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9937,0.9518,0.7458
7404,H04.022,H04.02,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9937,0.9518,0.7451
7405,H04.023,H04.02,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9935,0.9522,0.7512
7406,H04.029,H04.02,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9938,0.9519,0.7455
7408,H04.031,H04.03,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9944,0.95,0.7411
7409,H04.032,H04.03,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9946,0.95,0.7424
7410,H04.033,H04.03,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9944,0.9499,0.7418
7411,H04.039,H04.03,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9946,0.9502,0.741
7414,H04.111,H04.11,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9939,0.9506,0.7506
7415,H04.112,H04.11,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9938,0.9504,0.751
7416,H04.113,H04.11,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9937,0.9506,0.7515
7417,H04.119,H04.11,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9939,0.9504,0.7524
7419,H04.121,H04.12,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9953,0.9599,0.7517
7420,H04.122,H04.12,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9954,0.9599,0.7494
7421,H04.123,H04.12,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9953,0.9599,0.75
7422,H04.129,H04.12,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9954,0.9598,0.7497
7424,H04.131,H04.13,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9939,0.9587,0.7718
7425,H04.132,H04.13,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9939,0.9585,0.7748
7426,H04.133,H04.13,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9938,0.9583,0.773
7427,H04.139,H04.13,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9937,0.9586,0.777
7429,H04.141,H04.14,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9938,0.9527,0.7602
7430,H04.142,H04.14,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9938,0.953,0.763
7431,H04.143,H04.14,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9938,0.9529,0.7628
7432,H04.149,H04.14,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9937,0.953,0.764
7434,H04.151,H04.15,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9937,0.9469,0.7464
7435,H04.152,H04.15,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9936,0.9469,0.7454
7436,H04.153,H04.15,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9936,0.9473,0.7464
7437,H04.159,H04.15,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9938,0.9472,0.7448
7439,H04.161,H04.16,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9947,0.9562,0.7472
7440,H04.162,H04.16,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9946,0.9564,0.7449
7441,H04.163,H04.16,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9947,0.9565,0.7483
7442,H04.169,H04.16,6,0,0,0,1,4,True,13.4837,1.3935e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.655,3.7058,0.1151,0.7944,0.9947,0.9562,0.7452
7446,H04.201,H04.20,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9937,0.9442,0.7525
7447,H04.202,H04.20,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9936,0.9439,0.7546
7448,H04.203,H04.20,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9938,0.9448,0.7514
7449,H04.209,H04.20,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9937,0.9431,0.7497
7451,H04.211,H04.21,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.996,0.9572,0.7539
7452,H04.212,H04.21,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.996,0.9576,0.7548
7453,H04.213,H04.21,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9959,0.9574,0.7558
7454,H04.219,H04.21,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.996,0.9573,0.7515
7456,H04.221,H04.22,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9946,0.952,0.7544
7457,H04.222,H04.22,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9945,0.952,0.7537
7458,H04.223,H04.22,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9945,0.9522,0.7538
7459,H04.229,H04.22,6,0,0,0,1,4,True,12.7905,2.7871e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7843,4.8003,0.1151,0.7944,0.9944,0.9521,0.7516
7462,H04.301,H04.30,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9937,0.9589,0.7788
7463,H04.302,H04.30,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9938,0.9589,0.7741
7464,H04.303,H04.30,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9938,0.9589,0.7748
7465,H04.309,H04.30,6,0,0,0,1,4,True,13.0137,2.2297e-06,1.0,0.0,0.0,-1.0,7.3891,-0.259,1.6786,-0.8979,6.0239,-0.2699,1.7158,-0.7434,4.4232,0.1151,0.7944,0.9938,0.9598,0.7793
